,,,FORMATO PLANEACIÓN Y PROGRAMACIÓN DE ACTIVIDADES DE MANTENIMIENTO,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Código centro,Centro,Ubicac. técnica,Denominación Ubic.,Equipo,Denominación,No. Plan,Desc. Plan,Orden,Actividad,Clase de orden,Status sistema,Inicio program.,Responsable,Prioridad,,Duración,
0011,GASCOL SUR,0011-LINEA 1,"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",829900,TRANSPORTADOR DE BOTELLAS,0,EC. MTTO TRANSPORTADOR RECHAZADOR,13052234,EC. MTTO MOTOR RECHAZADOR.,PM02,LIB.,2023-12-12 05:00:00,GUAGLIANONI FREDY,alto,,0.5,
0011,GASCOL SUR,0011-LINEA 1,"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",821002,ETIQUETADORA ERGOMODUL 1800-45,50501,PLAN MTTO MEC ETIQUETADORA L1 821002,13173975,MANTENIMIENTO MENSUAL O CADA 500 HORAS,PM02,LIB.,2023-12-05 05:00:00,PINEDA JAVIER,,,0.5,
0011,GASCOL SUR,0011-LINEA 1,"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",821002,ETIQUETADORA ERGOMODUL 1800-45,50501,PLAN MTTO MEC ETIQUETADORA L1 821002,13173975,MANTENIMIENTO BIMENSUAL O CADA 1000 HORA,PM02,LIB.,2023-12-05 05:00:00,PINEDA JAVIER,,,0.5,
0011,GASCOL SUR,0011-LINEA 1,"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",828040,DESEMPACADORA,0,CAMBIO DE MEMBRANS CABEZAL,13176210,CAMBIO DE MEMBRANS CABEZAL,PM01,LIB.,2023-12-02 05:00:00,PINEDA JAVIER,,,0.5,
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,689612,REDES HIDRAULICAS Y NEUMATICAS,29030,PLAN MTTO REDES HIDRA Y NEUMA 689612,13173906,MTTO VALVULAS DE VAPOR COCINAS DE JARABE,PM02,LIB.,2023-12-01 05:00:00,GUZMAN LEONARDO,Muy elevado/Urgente,,0.1,
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,689612,REDES HIDRAULICAS Y NEUMATICAS,29030,PLAN MTTO REDES HIDRA Y NEUMA 689612,13173906,MTTO VALVULAS DE VAPOR LINEA 4 Y LINEA 1,PM02,LIB.,2023-12-01 05:00:00,GUZMAN LEONARDO,Muy elevado/Urgente,,0.1,
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,689612,REDES HIDRAULICAS Y NEUMATICAS,29030,OB.CORRECCION FUGA DE VAPOR ENTRADA MARM,13168713,MTTO VALVULAS DE VAPOR COCINAS DE JARABE,PM02,LIB.,2023-12-11 05:00:00,BAQUERO OSWALDO,Muy elevado/Urgente,,0.1,
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,689612,REDES HIDRAULICAS Y NEUMATICAS,29030,OB.CORRECCION FUGA DE VAPOR ENTRADA MARM,13168713,MTTO VALVULAS DE VAPOR LINEA 4 Y LINEA 1,PM02,LIB.,2023-12-11 05:00:00,BAQUERO OSWALDO,Muy elevado/Urgente,,0.1,
0011,GASCOL SUR,0011-LINEA 4,LINEA DE ENVASADO LATA,819101,DEPALETIZADORA LATA,7177,PLAN MTTO LUB DEPALETIZADORA L4 819101,13158617,MTTO SISTEMA NEUMATICO.,PM02,LIB.,2023-12-02 05:00:00,URREA DANIEL,Muy elevado/Urgente,,0.3,
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,650005,CALDERA DE 400 BHP,21010,OB.REPARACION DE PRITUBOS CALDERA 400 BH,13158678,CAMBIO DE EMPAQUETADURA COMPUERTAS MAN-H,PM02,LIB.,2023-12-23 05:00:00,BAQUERO OSWALDO,Muy elevado/Urgente,,0.1,
0011,GASCOL SUR,0011-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69960610,TANQUE DE PREPARACION DE JARABES # 10,20574,"PLAN MTTO LUB TANQ PREP No 10, 69960610",13163875,LUBRICACION CHUMACERAS DEL SOPORTE DEL A,PM02,ABIE,2023-12-23 05:00:00,URREA DANIEL,Muy elevado/Urgente,,0.3,
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,650005,CALDERA DE 400 BHP,21010,OB.REPARACION DE PRITUBOS CALDERA 400 BH,13158678,MTTO BOMBA ALIMENTACION DE AGUA # 1,PM02,LIB.,2023-12-23 05:00:00,BAQUERO OSWALDO,Muy elevado/Urgente,,0.1,
