395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659364,CALDERA,45463,PLAN MTTO MEC CALDERA 659364,13131181,Inspeccion semanal caldera,Manómetros y control temperatura,PM02,LIB.,2023-10-23 00:00:00,Jurado Gerardo,medio/Moderado,0.02777777777777778,659364-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659364,CALDERA,45463,PLAN MTTO MEC CALDERA 659364,13131181,Inspeccion semanal caldera,Estructura caldera,PM02,LIB.,2023-10-23 00:00:00,Jurado Gerardo,medio/Moderado,0.02777777777777778,659364-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659364,CALDERA,45463,PLAN MTTO MEC CALDERA 659364,13131181,Inspeccion semanal caldera,Motobomba de adhitivos,PM02,LIB.,2023-10-23 00:00:00,Jurado Gerardo,medio/Moderado,0.02777777777777778,659364-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659364,CALDERA,45463,PLAN MTTO MEC CALDERA 659364,13131181,Inspeccion semanal caldera,Electroválvulas,PM02,LIB.,2023-10-23 00:00:00,Jurado Gerardo,medio/Moderado,0.02777777777777778,659364-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659364,CALDERA,45463,PLAN MTTO MEC CALDERA 659364,13131181,Inspeccion semanal caldera,Nivel tanque de gas propano,PM02,LIB.,2023-10-23 00:00:00,Jurado Gerardo,medio/Moderado,0.02777777777777778,659364-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,45023,"PLAN MTTO MEC COMPRESOR REFRIG 1, 628871",13135987,Inspeccion semanal copresor refrigeracio,Nivel de aceite,PM02,LIB.,2023-10-23 00:00:00,Wilmer Fernando Uyaque,medio/Moderado,0.03846153846153846,628871-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,45023,"PLAN MTTO MEC COMPRESOR REFRIG 1, 628871",13135987,Inspeccion semanal copresor refrigeracio,"Fugas de agua, amoniaco",PM02,LIB.,2023-10-23 00:00:00,Wilmer Fernando Uyaque,medio/Moderado,0.03846153846153846,628871-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,45023,"PLAN MTTO MEC COMPRESOR REFRIG 1, 628871",13135987,Inspeccion semanal copresor refrigeracio,Presión de succión,PM02,LIB.,2023-10-23 00:00:00,Wilmer Fernando Uyaque,medio/Moderado,0.03846153846153846,628871-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,45023,"PLAN MTTO MEC COMPRESOR REFRIG 1, 628871",13135987,Inspeccion semanal copresor refrigeracio,Nivel de amoniaco  ,PM02,LIB.,2023-10-23 00:00:00,Wilmer Fernando Uyaque,medio/Moderado,0.03846153846153846,628871-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,45023,"PLAN MTTO MEC COMPRESOR REFRIG 1, 628871",13135987,Inspeccion semanal copresor refrigeracio,Controladores penn,PM02,LIB.,2023-10-23 00:00:00,Wilmer Fernando Uyaque,medio/Moderado,0.03846153846153846,628871-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,45023,"PLAN MTTO MEC COMPRESOR REFRIG 1, 628871",13135987,Inspeccion semanal copresor refrigeracio,Ruido vibración  y calentamiento motores,PM02,LIB.,2023-10-23 00:00:00,Wilmer Fernando Uyaque,medio/Moderado,0.03846153846153846,628871-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,45023,"PLAN MTTO MEC COMPRESOR REFRIG 1, 628871",13135987,Inspeccion semanal copresor refrigeracio,Temperatura de aceite,PM02,LIB.,2023-10-23 00:00:00,Wilmer Fernando Uyaque,medio/Moderado,0.03846153846153846,628871-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,45023,"PLAN MTTO MEC COMPRESOR REFRIG 1, 628871",13135987,Inspeccion semanal copresor refrigeracio,Motobomba y presión de agua,PM02,LIB.,2023-10-23 00:00:00,Wilmer Fernando Uyaque,medio/Moderado,0.03846153846153846,628871-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,45023,"PLAN MTTO MEC COMPRESOR REFRIG 1, 628871",13135987,Inspeccion semanal copresor refrigeracio,Tablero eléctrico,PM02,LIB.,2023-10-23 00:00:00,Wilmer Fernando Uyaque,medio/Moderado,0.03846153846153846,628871-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,45023,"PLAN MTTO MEC COMPRESOR REFRIG 1, 628871",13135987,Inspeccion semanal copresor refrigeracio, Guardas de protección,PM02,LIB.,2023-10-23 00:00:00,Wilmer Fernando Uyaque,medio/Moderado,0.03846153846153846,628871-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,45023,"PLAN MTTO MEC COMPRESOR REFRIG 1, 628871",13135987,Inspeccion semanal copresor refrigeracio,Estructura de los equipos,PM02,LIB.,2023-10-23 00:00:00,Wilmer Fernando Uyaque,medio/Moderado,0.03846153846153846,628871-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,45023,"PLAN MTTO MEC COMPRESOR REFRIG 1, 628871",13135987,Inspeccion semanal copresor refrigeracio,Estado de válvulas,PM02,LIB.,2023-10-23 00:00:00,Wilmer Fernando Uyaque,medio/Moderado,0.03846153846153846,628871-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,45023,"PLAN MTTO MEC COMPRESOR REFRIG 1, 628871",13135987,Inspeccion semanal copresor refrigeracio,Instrumentos de medida,PM02,LIB.,2023-10-23 00:00:00,Wilmer Fernando Uyaque,medio/Moderado,0.03846153846153846,628871-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,45026,"PLAN MTTO MEC COMPR REFRI 2, 628874",13135988,Inspeccion semanal copresor refrigeracio,Nivel de aceite,PM02,ABIE,2023-10-23 00:00:00,Cifuentes Christian,medio/Moderado,0.03846153846153846,628874-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,45026,"PLAN MTTO MEC COMPR REFRI 2, 628874",13135988,Inspeccion semanal copresor refrigeracio,"Fugas de agua, amoniaco",PM02,ABIE,2023-10-23 00:00:00,Cifuentes Christian,medio/Moderado,0.03846153846153846,628874-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,45026,"PLAN MTTO MEC COMPR REFRI 2, 628874",13135988,Inspeccion semanal copresor refrigeracio,Presión de succión,PM02,ABIE,2023-10-23 00:00:00,Cifuentes Christian,medio/Moderado,0.03846153846153846,628874-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,45026,"PLAN MTTO MEC COMPR REFRI 2, 628874",13135988,Inspeccion semanal copresor refrigeracio,Nivel de amoniaco  ,PM02,ABIE,2023-10-23 00:00:00,Cifuentes Christian,medio/Moderado,0.03846153846153846,628874-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,45026,"PLAN MTTO MEC COMPR REFRI 2, 628874",13135988,Inspeccion semanal copresor refrigeracio,Controladores penn,PM02,ABIE,2023-10-23 00:00:00,Cifuentes Christian,medio/Moderado,0.03846153846153846,628874-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,45026,"PLAN MTTO MEC COMPR REFRI 2, 628874",13135988,Inspeccion semanal copresor refrigeracio,Ruido vibración  y calentamiento motores,PM02,ABIE,2023-10-23 00:00:00,Cifuentes Christian,medio/Moderado,0.03846153846153846,628874-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,45026,"PLAN MTTO MEC COMPR REFRI 2, 628874",13135988,Inspeccion semanal copresor refrigeracio,Temperatura de aceite,PM02,ABIE,2023-10-23 00:00:00,Cifuentes Christian,medio/Moderado,0.03846153846153846,628874-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,45026,"PLAN MTTO MEC COMPR REFRI 2, 628874",13135988,Inspeccion semanal copresor refrigeracio,Motobomba y presión de agua,PM02,ABIE,2023-10-23 00:00:00,Cifuentes Christian,medio/Moderado,0.03846153846153846,628874-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,45026,"PLAN MTTO MEC COMPR REFRI 2, 628874",13135988,Inspeccion semanal copresor refrigeracio,Tablero eléctrico,PM02,ABIE,2023-10-23 00:00:00,Cifuentes Christian,medio/Moderado,0.03846153846153846,628874-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,45026,"PLAN MTTO MEC COMPR REFRI 2, 628874",13135988,Inspeccion semanal copresor refrigeracio, Guardas de protección,PM02,ABIE,2023-10-23 00:00:00,Cifuentes Christian,medio/Moderado,0.03846153846153846,628874-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,45026,"PLAN MTTO MEC COMPR REFRI 2, 628874",13135988,Inspeccion semanal copresor refrigeracio,Estructura de los equipos,PM02,ABIE,2023-10-23 00:00:00,Cifuentes Christian,medio/Moderado,0.03846153846153846,628874-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,45026,"PLAN MTTO MEC COMPR REFRI 2, 628874",13135988,Inspeccion semanal copresor refrigeracio,Estado de válvulas,PM02,ABIE,2023-10-23 00:00:00,Cifuentes Christian,medio/Moderado,0.03846153846153846,628874-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,45026,"PLAN MTTO MEC COMPR REFRI 2, 628874",13135988,Inspeccion semanal copresor refrigeracio,Instrumentos de medida,PM02,ABIE,2023-10-23 00:00:00,Cifuentes Christian,medio/Moderado,0.03846153846153846,628874-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,45030,"PLAN MTTO MEC COMPR REFRIGE 3, 628973",13135989,Inspeccion semanal copresor refrigeracio,Nivel de aceite,PM02,ABIE,2023-10-23 00:00:00,Malua Navarrete David Julian,medio/Moderado,0.03846153846153846,628973-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,45030,"PLAN MTTO MEC COMPR REFRIGE 3, 628973",13135989,Inspeccion semanal copresor refrigeracio,"Fugas de agua, amoniaco",PM02,ABIE,2023-10-23 00:00:00,Malua Navarrete David Julian,medio/Moderado,0.03846153846153846,628973-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,45030,"PLAN MTTO MEC COMPR REFRIGE 3, 628973",13135989,Inspeccion semanal copresor refrigeracio,Presión de succión,PM02,ABIE,2023-10-23 00:00:00,Malua Navarrete David Julian,medio/Moderado,0.03846153846153846,628973-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,45030,"PLAN MTTO MEC COMPR REFRIGE 3, 628973",13135989,Inspeccion semanal copresor refrigeracio,Nivel de amoniaco  ,PM02,ABIE,2023-10-23 00:00:00,Malua Navarrete David Julian,medio/Moderado,0.03846153846153846,628973-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,45030,"PLAN MTTO MEC COMPR REFRIGE 3, 628973",13135989,Inspeccion semanal copresor refrigeracio,Controladores penn,PM02,ABIE,2023-10-23 00:00:00,Malua Navarrete David Julian,medio/Moderado,0.03846153846153846,628973-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,45030,"PLAN MTTO MEC COMPR REFRIGE 3, 628973",13135989,Inspeccion semanal copresor refrigeracio,Ruido vibración  y calentamiento motores,PM02,ABIE,2023-10-23 00:00:00,Malua Navarrete David Julian,medio/Moderado,0.03846153846153846,628973-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,45030,"PLAN MTTO MEC COMPR REFRIGE 3, 628973",13135989,Inspeccion semanal copresor refrigeracio,Temperatura de aceite,PM02,ABIE,2023-10-23 00:00:00,Malua Navarrete David Julian,medio/Moderado,0.03846153846153846,628973-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,45030,"PLAN MTTO MEC COMPR REFRIGE 3, 628973",13135989,Inspeccion semanal copresor refrigeracio,Motobomba y presión de agua,PM02,ABIE,2023-10-23 00:00:00,Malua Navarrete David Julian,medio/Moderado,0.03846153846153846,628973-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,45030,"PLAN MTTO MEC COMPR REFRIGE 3, 628973",13135989,Inspeccion semanal copresor refrigeracio,Tablero eléctrico,PM02,ABIE,2023-10-23 00:00:00,Malua Navarrete David Julian,medio/Moderado,0.03846153846153846,628973-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,45030,"PLAN MTTO MEC COMPR REFRIGE 3, 628973",13135989,Inspeccion semanal copresor refrigeracio, Guardas de protección,PM02,ABIE,2023-10-23 00:00:00,Malua Navarrete David Julian,medio/Moderado,0.03846153846153846,628973-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,45030,"PLAN MTTO MEC COMPR REFRIGE 3, 628973",13135989,Inspeccion semanal copresor refrigeracio,Estructura de los equipos,PM02,LIB.,2023-10-23 00:00:00,Malua Navarrete David Julian,medio/Moderado,0.03846153846153846,628973-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,45030,"PLAN MTTO MEC COMPR REFRIGE 3, 628973",13135989,Inspeccion semanal copresor refrigeracio,Estado de válvulas,PM02,LIB.,2023-10-23 00:00:00,Malua Navarrete David Julian,medio/Moderado,0.03846153846153846,628973-1
395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,45030,"PLAN MTTO MEC COMPR REFRIGE 3, 628973",13135989,Inspeccion semanal copresor refrigeracio,Instrumentos de medida,PM02,LIB.,2023-10-23 00:00:00,Malua Navarrete David Julian,medio/Moderado,0.03846153846153846,628973-1
395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",558083,DESEMPACADORA,45143,PLAN MTTO MEC. DESEMPACADORA 558083,13123925,Inspeccion semanal desempacadora,Mangueras y copas,PM02,LIB.,2023-10-24 00:00:00,Wilmer Fernando Uyaque,bajo/Medio,0.05555555555555555,558083-1
395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",558083,DESEMPACADORA,45143,PLAN MTTO MEC. DESEMPACADORA 558083,13123925,Inspeccion semanal desempacadora,"Fuga de agua, aire, ",PM02,LIB.,2023-10-24 00:00:00,Wilmer Fernando Uyaque,bajo/Medio,0.05555555555555555,558083-1
395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",558083,DESEMPACADORA,45143,PLAN MTTO MEC. DESEMPACADORA 558083,13123925,Inspeccion semanal desempacadora,Tubo colector,PM02,LIB.,2023-10-24 00:00:00,Wilmer Fernando Uyaque,bajo/Medio,0.05555555555555555,558083-1
395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",558083,DESEMPACADORA,45143,PLAN MTTO MEC. DESEMPACADORA 558083,13123925,Inspeccion semanal desempacadora,Aceite en cajas reductoras,PM02,LIB.,2023-10-24 00:00:00,Wilmer Fernando Uyaque,bajo/Medio,0.05555555555555555,558083-1
395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",558083,DESEMPACADORA,45143,PLAN MTTO MEC. DESEMPACADORA 558083,13123925,Inspeccion semanal desempacadora,Chumaceras y cadenas,PM02,LIB.,2023-10-24 00:00:00,Wilmer Fernando Uyaque,bajo/Medio,0.05555555555555555,558083-1
395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",558083,DESEMPACADORA,45143,PLAN MTTO MEC. DESEMPACADORA 558083,13123925,Inspeccion semanal desempacadora,Ruido vibración  y calentamiento motores,PM02,LIB.,2023-10-24 00:00:00,Wilmer Fernando Uyaque,bajo/Medio,0.05555555555555555,558083-1
395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",558083,DESEMPACADORA,45143,PLAN MTTO MEC. DESEMPACADORA 558083,13123925,Inspeccion semanal desempacadora,Brazos principales,PM02,LIB.,2023-10-24 00:00:00,Wilmer Fernando Uyaque,bajo/Medio,0.05555555555555555,558083-1
395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",558083,DESEMPACADORA,45143,PLAN MTTO MEC. DESEMPACADORA 558083,13123925,Inspeccion semanal desempacadora,Tablero eléctrico,PM02,LIB.,2023-10-24 00:00:00,Wilmer Fernando Uyaque,bajo/Medio,0.05555555555555555,558083-1
395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",558083,DESEMPACADORA,45143,PLAN MTTO MEC. DESEMPACADORA 558083,13123925,Inspeccion semanal desempacadora,Platinas de desgaste y cadenas cardanicas,PM02,LIB.,2023-10-24 00:00:00,Wilmer Fernando Uyaque,bajo/Medio,0.05555555555555555,558083-1
395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",558083,DESEMPACADORA,45143,PLAN MTTO MEC. DESEMPACADORA 558083,13123925,Inspeccion semanal desempacadora,Piñones y discos de embrague,PM02,LIB.,2023-10-24 00:00:00,Wilmer Fernando Uyaque,bajo/Medio,0.05555555555555555,558083-1
395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",558083,DESEMPACADORA,45143,PLAN MTTO MEC. DESEMPACADORA 558083,13123925,Inspeccion semanal desempacadora,Boquillas de jabón,PM02,LIB.,2023-10-24 00:00:00,Wilmer Fernando Uyaque,bajo/Medio,0.05555555555555555,558083-1
395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",558083,DESEMPACADORA,45143,PLAN MTTO MEC. DESEMPACADORA 558083,13123925,Inspeccion semanal desempacadora,Válvulas reguladoras de aire,PM02,LIB.,2023-10-24 00:00:00,Wilmer Fernando Uyaque,bajo/Medio,0.05555555555555555,558083-1
395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",558083,DESEMPACADORA,45143,PLAN MTTO MEC. DESEMPACADORA 558083,13123925,Inspeccion semanal desempacadora,Fotoceldas y sensores,PM02,LIB.,2023-10-24 00:00:00,Wilmer Fernando Uyaque,bajo/Medio,0.05555555555555555,558083-1
395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",558083,DESEMPACADORA,45143,PLAN MTTO MEC. DESEMPACADORA 558083,13123925,Inspeccion semanal desempacadora,Cadenas table top,PM02,LIB.,2023-10-24 00:00:00,Wilmer Fernando Uyaque,bajo/Medio,0.05555555555555555,558083-1
395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",558083,DESEMPACADORA,45143,PLAN MTTO MEC. DESEMPACADORA 558083,13123925,Inspeccion semanal desempacadora,Motoreductores,PM02,LIB.,2023-10-24 00:00:00,Wilmer Fernando Uyaque,bajo/Medio,0.05555555555555555,558083-1
