,,,FORMATO PLANEACIÓN Y PROGRAMACIÓN DE ACTIVIDADES DE MANTENIMIENTO,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Código centro,Centro,Ubicac. técnica,Denominación Ubic.,Equipo,Denominación,No. Plan,Desc. Plan,Orden,Actividad,Clase de orden,Status sistema,Inicio program.,Responsable,Prioridad,,Duración
0021,LUX BOGOTÁ,0021-LINEA 11 NHF,0021-LINEA 11 NHF,519567,LLENADORA,46454,PLAN MTTO PREDICTIVO LLENADORA L-11,13124882,REVISION GRAL ESTRELLAS LLENADORA,PM07,LIB.,45202.20833333334,Zamora Luis,bajo,,"0,3"
0021,LUX BOGOTÁ,0021-LINEA 11 NHF,0021-LINEA 11 NHF,519567,LLENADORA,46454,PLAN MTTO PREDICTIVO LLENADORA L-11,13124882,REV Y ANALISIS BOWL LLENADORA,PM07,LIB.,45202.20833333334,Zamora Luis,bajo,,"0,3"
0021,LUX BOGOTÁ,0021-LINEA 11 NHF,0021-LINEA 11 NHF,519567,LLENADORA,46454,PLAN MTTO PREDICTIVO LLENADORA L-11,13124882,REV Y ANALISIS BOWL ROSCADORA,PM07,LIB.,45202.20833333334,Zamora Luis,bajo,,"0,2"
0021,LUX BOGOTÁ,0021-PLANTA DE AGUA,TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946550,TANQUE ALMAC  AGUA ACUEDUCTO LB01,23357,MTTO GRAL PREV LAMPARA UV TQ OR-01,13090341,MTTO GRAL LAMPARA UV TQ  OR-01,PM07,LIB.,45204.20833333334,Chacon Carlos,bajo,,"8,0"
0021,LUX BOGOTÁ,0021-LINEA 5,LINEA DE ENVASADO  PET N.R. KRONES,900132,CODIFICADOR,23488,MTTO PREVENTIVO CODOFICADOR L-5,13113510,Revision panel de control,PM02,ABIE,45204.20833333334,Leal Marco,bajo,,"4,0"
0021,LUX BOGOTÁ,0021-LINEA 4,LINEA DE ENVASADO NRO 4    PET,579062,ENVOLVEDORA DE PALETS,15928,MTTO ELECTRICO ENVOLVEDORA PALLETS,13120280,Mtto tableros eléctricos,PM02,ABIE,45201.20833333334,Hurtado Anderson,bajo,,"4,0"
0021,LUX BOGOTÁ,0021-LINEA 5,LINEA DE ENVASADO  PET N.R. KRONES,579066,ENVOLVEDOR DE PALETS,18432,MTTO ELECTRICO ENVOLVEDOR PALLETS,13120327,Mtto Tableros Eléctricos,PM02,ABIE,45201.20833333334,Sierra William,bajo,,"4,0"
0021,LUX BOGOTÁ,0021-LINEA 5,LINEA DE ENVASADO  PET N.R. KRONES,900132,CODIFICADOR,23488,MTTO PREVENTIVO CODOFICADOR L-5,13113510,Revision fotocelda detector producto,PM02,ABIE,45204.20833333334,Sierra William,bajo,,"0,5"
0021,LUX BOGOTÁ,0021-LINEA 5,LINEA DE ENVASADO  PET N.R. KRONES,900132,CODIFICADOR,23488,MTTO PREVENTIVO CODOFICADOR L-5,13113510,Revision unidad de mantenimiento,PM02,ABIE,45204.20833333334,Sierra William,bajo,,"0,5"
0021,LUX BOGOTÁ,0021-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,70946527,TANQUE DISOLUCION LECHE,23487,MTTO GRAL PREVENTIVO TANQUE DISOLUTOR,13113509,MTTO GRAL SISTEMA DE DISOLUCION,PM02,ABIE,45204.20833333334,Giraldo Oscar,bajo,,"3,0"
0021,LUX BOGOTÁ,0021-LINEA 5,LINEA DE ENVASADO  PET N.R. KRONES,900132,CODIFICADOR,23488,MTTO PREVENTIVO CODOFICADOR L-5,13113510,Revision encoder,PM02,ABIE,45204.20833333334,Sierra William,bajo,,"1,0"
0021,LUX BOGOTÁ,0021-LINEA 4,LINEA DE ENVASADO NRO 4    PET,579062,ENVOLVEDORA DE PALETS,15928,MTTO ELECTRICO ENVOLVEDORA PALLETS,13120280,Revision de sistema de fuerza y control,PM02,ABIE,45201.20833333334,Hurtado Anderson,bajo,,"2,0"
0021,LUX BOGOTÁ,0021-LINEA 5,LINEA DE ENVASADO  PET N.R. KRONES,579066,ENVOLVEDOR DE PALETS,18432,MTTO ELECTRICO ENVOLVEDOR PALLETS,13120327,"Limpieza Sensores, Fotoceldas y Consolas",PM02,ABIE,45201.20833333334,Leal Marco,bajo,,"2,0"
0021,LUX BOGOTÁ,0021-LINEA 5,LINEA DE ENVASADO  PET N.R. KRONES,579066,ENVOLVEDOR DE PALETS,18432,MTTO ELECTRICO ENVOLVEDOR PALLETS,13120327,Revision y limpieza de motores,PM02,ABIE,45201.20833333334,Leal Marco,bajo,,"2,0"
